,Step,Stock_Flow,Filler_Flow,Steam_Pressure,Machine_Speed,Headbox_Pressure,Basis_Weight,Target_BW,BW_Upper_Limit,BW_Lower_Limit,Moisture,Ash,Caliper,Stabilization_Time,Off_Spec,Future_Basis_Weight,Future_Moisture,Future_Ash,Future_OffSpec,BW_Error,BW_Error_Percent,Distance_To_Upper,Distance_To_Lower,Basis_Weight_Lag1,Basis_Weight_Lag2,Stock_Flow_Lag1,Stock_Flow_Lag2,Steam_Pressure_Lag1,Steam_Pressure_Lag2,Machine_Speed_Lag1,Machine_Speed_Lag2,Moisture_Lag1,Moisture_Lag2,Ash_Lag1,Ash_Lag2,Caliper_Lag1,Caliper_Lag2,Stock_Flow_ROC,Steam_Pressure_ROC,Machine_Speed_ROC,Basis_Weight_ROC,Moisture_ROC,Basis_Weight_RollingMean,Moisture_RollingMean,Steam_Pressure_RollingMean,Machine_Speed_RollingMean,Basis_Weight_RollingStd,Moisture_RollingStd,Steam_Pressure_RollingStd,Machine_Speed_RollingStd,StockFlow_Deviation,Steam_Deviation,Speed_Deviation,Steam_x_Speed,Stock_x_Filler,Steam_per_Stock,Speed_per_Stock,Moisture_per_BW,Ash_per_BW,Transition_Progress,Near_OffSpec
Machine_Speed_RollingMean,0.06001131938524872,-0.9666040477956058,-0.9863592289502726,-0.9732590302482063,0.9962170254722372,-0.9667905470547427,-0.986073076867594,-0.15951736026564345,-0.15951736026564478,-0.15951736026564395,-0.7966919619255347,-0.5343816269974717,-0.9665130816467676,0.002694403411410565,-0.15016772632186542,-0.9436794094933714,-0.8294346046090312,-0.5084495136888995,-0.15957592717505575,-0.6800525980651522,-0.6277996895502866,0.6692119679155929,-0.6909865095768359,-0.9820273007878255,-0.9776783404021145,-0.9674814802344518,-0.9680691974132505,-0.97420041219588,-0.9749419737652869,0.9965725291053134,0.9966779936629662,-0.7830295360831797,-0.7691090117259987,-0.533179147959872,-0.5320762868531672,-0.9574356697972206,-0.9480695368161676,-0.0009183944601261482,-0.00033755683592415886,0.0040237740331717535,-0.13034157347722605,-0.03254161097205384,-0.9878108254145466,-0.8226872530453309,-0.9815323768839629,1.0,-0.06624551708851653,-0.025802837686168426,0.009856325616504341,0.01949280825966006,-0.5482352907750452,-0.5582390574073894,0.5876635683705257,-0.7285036637479526,-0.9879036480091138,0.4784124545396697,0.9622564383604424,0.9508282953626072,0.9255269372087134,0.06001131938524902,-0.14610631182474904
Basis_Weight_RollingStd,-0.2619797808475953,0.04949477856791384,0.05725008355558597,0.05373745188916433,-0.06458083769593764,0.049533408922449146,0.057981055011214325,-0.043357423810800814,-0.04335742381080073,-0.043357423810801,0.03785908992892136,0.06052121255151628,0.051060295047998853,0.02269054320377257,0.008020162135854879,0.056352673025339535,0.05634814021440607,0.078755802090511,0.03736495302685087,0.08028457413077221,0.10119018364195134,-0.08017910036608926,0.08037366857646072,0.055968902442158,0.0539933090564314,0.05009039379112256,0.05023258043747778,0.053848880896498016,0.05390163447705023,-0.06547454762289452,-0.06640081513942989,0.03857637329919315,0.03958210085738865,0.06094070909587481,0.06249012016386025,0.048870174065311585,0.04708416576612391,-0.004820452191345237,0.0026907670838315634,0.012165047966703112,0.04571519044991563,-0.005381154368251598,0.05852338258988465,0.03974653668113488,0.054898573483336155,-0.06624551708851653,1.0,0.2630107432684387,-0.011962309949058772,0.0339623003813597,0.009644997499614191,0.00934077626815276,-0.007668854322436676,0.005096897596871878,0.06123786874034258,0.002352679292972137,-0.03892631961567079,-0.05938057239214123,-0.05426602847286047,-0.2619797808475965,0.005288602957873769
Moisture_RollingStd,-0.08455935331796884,0.020349045231656468,0.025349025004364336,0.02323702697378367,-0.026649594218902284,0.02009615828742874,0.02837191999318287,0.019899004875133616,0.019899004875133793,0.01989900487513385,0.011353472136471547,0.03478649475129629,0.02931643973953835,0.0013857176185559873,-0.005009884395804171,0.02906069231757633,0.023602093308249073,0.0345210817971453,0.007355186799806958,0.00786876047251413,0.01231331094675498,-0.007402423443743349,0.008344128525218384,0.028621172690502333,0.02880026002536964,0.020422295413913133,0.02006015406635074,0.02281923841721655,0.022134734220303414,-0.025964099479661544,-0.026064279394901822,0.012708325495964443,0.015990965190279594,0.03075585010029393,0.02581943112054545,0.029256858314472656,0.029084983426553117,-0.0007461812652202187,0.0031525413976769114,-0.004159129756726025,-0.006231597378024431,-0.00559004173974684,0.02785284389075365,0.014364430155804334,0.022424818399343398,-0.025802837686168426,0.2630107432684387,1.0,0.026535678307664002,-0.002930757562180566,0.026500556026117516,0.030159060966730964,-0.029209910623768633,0.003171282748065763,0.026770840209982934,0.005239835418790315,-0.015039912716756506,-0.02605183658197078,-0.020730096022062987,-0.08455935331796871,-0.0034552850053676787
Steam_Pressure_RollingStd,-0.06338950280345328,-0.008819372451216395,-0.013375069131049116,-0.06012701163770611,0.009273584802594234,-0.008900963951235732,-0.015093061698851362,-0.007143708561481096,-0.007143708561480895,-0.0071437085614811605,0.03562847097197097,-0.021403309725491173,-0.015351173005712176,0.20855965768843146,0.03435122449929183,-0.014522794001185746,-0.014535037808794886,-0.004707771196358731,0.039333858355256074,-0.006816066213303786,0.004109069576213083,0.0066027072845671496,-0.007032802372270094,-0.015297317522872634,-0.015369803702879258,-0.008852099038418482,-0.00841577271866566,-0.06008041697124415,-0.06041200642359681,0.009882543642499582,0.010213030831108832,0.02995517009352044,0.02591185134249072,-0.01872471235418046,-0.018031030825378328,-0.015469605445519594,-0.015453667157081304,-9.727170161625419e-05,0.0007384832615704303,-0.0050437311134898955,0.0040580115296577094,0.014197365088285847,-0.014863642397338348,0.023676814606849186,-0.06032393432881754,0.009856325616504341,-0.011962309949058772,0.026535678307664002,1.0,-0.025436920899974708,0.005857152236729401,-0.02872155129295028,-0.0020348777182147507,-0.12192862531730463,-0.01581718703275697,-0.1823440269087048,0.00045764106320220557,0.00995551891391612,-0.0004055093913746848,-0.06338950280345386,0.041207178809588976
Machine_Speed_RollingStd,-0.0779271129790077,0.002004768733216571,0.006519556522873634,0.005294163730711765,0.021187678449216603,0.0019607338196618355,-0.01001340526292789,-0.025585316477429954,-0.02558531647743015,-0.025585316477429936,-0.028388363490358694,0.017878145576710518,-0.006940517398790446,0.016940558257706857,0.015884431850704196,0.0006383481531713444,-0.008113691159520011,0.024803747435829037,0.009855173067949793,0.01140669510309395,0.027239646450193996,-0.011758517639400536,0.011043989471806523,-0.009463475318552147,-0.008274307951803004,0.00196483609207594,0.00264862537095268,0.006030496432241882,0.006079032481677663,0.020122644366337514,0.01927145097345645,-0.025144714515861075,-0.017394762351410725,0.019226840962171626,0.01897356392730579,-0.00565675834158344,-0.003924617423652247,0.00024847373738834475,-0.003098346669650624,0.00914092665731178,-0.003969671877783402,-0.008470492483861024,-0.006213472536929283,-0.018053458341963036,0.006686401738771109,0.01949280825966006,0.0339623003813597,-0.002930757562180566,-0.025436920899974708,1.0,-0.031818366931599285,-0.02667658471273751,0.05006626906407795,0.0596165628568238,0.0009967584759355682,0.00850216240933811,-0.0005622792716369436,-0.004952817364953443,0.001633190791675493,-0.07792711297900841,0.020233686462460165
StockFlow_Deviation,-0.04366662953612898,0.6045366922747297,0.6190111989994153,0.6248991199427681,-0.5681122907056827,0.6044071744600945,0.5707367065867004,0.7575625490318834,0.7575625490318747,0.7575625490318771,0.3728261099919824,0.3765186935362117,0.539414726955365,0.008021008794436986,0.1089885806884706,0.569332845062625,0.4087594334924942,0.3834515044591058,0.11561951675424186,-0.1147070999121397,-0.17003032745259936,0.1276918022906311,-0.10139260689017611,0.5586304586985029,0.5480796517467242,0.5859134228203857,0.5750032385782442,0.6139914063665968,0.6031302162287182,-0.5573225733314163,-0.5463615907088774,0.36055837220134157,0.3492233292160792,0.3873479325021347,0.3846378293681616,0.5269934211328543,0.5148503130134359,0.1216435936528954,0.06329901058034235,-0.0876118991704683,0.2032751654640252,0.02981267934640882,0.5496033877371206,0.3707170133257659,0.6071768683273802,-0.5482352907750452,0.009644997499614191,0.026500556026117516,0.005857152236729401,-0.031818366931599285,1.0,0.9845002856009647,-0.9847234657551308,0.6172482167366659,0.6090494430314937,-0.24897902243363992,-0.5998427477329553,-0.594745433791371,-0.5518376164030593,-0.04366662953612881,0.11507369329320735
Steam_Deviation,-0.04032098087874318,0.5937517857754074,0.625791921064549,0.6373014872777882,-0.5777152697066202,0.5937632369526703,0.5739327902938754,0.7611368281778073,0.7611368281778085,0.7611368281778077,0.37645243743064205,0.4338876702876371,0.5442054218588398,-0.0346707558026563,0.08916998610725764,0.574115633688115,0.4143145565412522,0.425135203323382,0.0975310506521656,-0.11483900612000189,-0.17012394723656674,0.1278896836530725,-0.10145696809275162,0.5637025132171908,0.5532354167515612,0.5828046041829168,0.5718137438510039,0.6163959364316347,0.6053068229402121,-0.5673973992523453,-0.5564509578253473,0.3694074471575646,0.3583269436471807,0.43032808280499374,0.42758143858288405,0.5323438179611467,0.5202932752229052,0.07298807991352713,0.11788508191427174,-0.08407061086564985,0.17536050172723233,0.016222973290845218,0.5542800360757828,0.3792191829392912,0.6115954376585155,-0.5582390574073894,0.00934077626815276,0.030159060966730964,-0.02872155129295028,-0.02667658471273751,0.9845002856009647,1.0,-0.9826543596726315,0.6241679932476645,0.6107528515842722,-0.15721642665253566,-0.5902547122103151,-0.5879529401022296,-0.5371183668065457,-0.04032098087874282,0.09531783674569827
Speed_Deviation,0.03705406369063039,-0.6244045593754065,-0.6547259471461668,-0.6491078973928218,0.6116654620323487,-0.6244551511505191,-0.6064414699920042,-0.7912275607841037,-0.7912275607841022,-0.7912275607840996,-0.41801949386473164,-0.4352032086371474,-0.57660744148375,-0.00211702631130662,-0.1036356806319841,-0.6034020054118102,-0.4524631612391462,-0.42803473695733063,-0.11138807572485541,0.11139366412980828,0.17088095077910298,-0.1250522101726239,0.09739038729160568,-0.5955814533199603,-0.5851307136032112,-0.6135929551737681,-0.6026469639943738,-0.6386897022282043,-0.6277637098825987,0.5956454518370021,0.584571449750186,-0.4061267787469609,-0.3947739475656103,-0.43137361336090896,-0.428100528908812,-0.5645668001464355,-0.5524977675922557,-0.07231108413603039,-0.06076778553858505,0.12831646849306472,-0.18608570719853698,-0.028594496800011353,-0.5863774497894491,-0.41896198378146327,-0.6319088518767209,0.5876635683705257,-0.007668854322436676,-0.029209910623768633,-0.0020348777182147507,0.05006626906407795,-0.9847234657551308,-0.9826543596726315,1.0,-0.5931851899430383,-0.6413559438576393,0.24026975828282615,0.6214504876657778,0.615645496305825,0.5694643493775541,0.03705406369063054,-0.10941418516866189
Steam_x_Speed,-0.09897631936178512,0.8200616950047211,0.7680654905997137,0.8571965579094282,-0.717490963843779,0.8193605303868039,0.7538835603213918,0.2384516081184679,0.2384516081184685,0.2384516081184701,0.5022667260475583,0.15100172598509326,0.7326079180709357,-0.15007605442926147,0.1641539158421236,0.7343787076526744,0.5546261889375234,0.13440588008223683,0.17253194419629617,0.4309045574047168,0.3582476063552573,-0.4214414750089523,0.4404872542482886,0.7503111607653429,0.744606598926556,0.8179432429333223,0.815937569131931,0.8139762073546806,0.8125458886679637,-0.73158595702482,-0.729505697909294,0.5078183175858233,0.49528170010024164,0.14965059897744262,0.1503486165598284,0.7236634526629693,0.7140127370518735,0.019030832055342332,0.23876724845048466,0.10332635883045159,0.10664555772155106,-0.01600485172359554,0.7519480729316745,0.5265184630557029,0.8265161165089331,-0.7285036637479526,0.005096897596871878,0.003171282748065763,-0.12192862531730463,0.0596165628568238,0.6172482167366659,0.6241679932476645,-0.5931851899430383,1.0,0.7699433072584804,-0.3291715800771337,-0.8275092164237938,-0.838107894283732,-0.8344822746825167,-0.09897631936178582,0.16127913938328578
Stock_x_Filler,-0.053820563576992,0.986460354376686,0.9954254436807598,0.9814714690438818,-0.9870235383250445,0.9864762683605873,0.9883860738611536,0.23627379706279628,0.2362737970627968,0.2362737970627977,0.7879135974192524,0.48864848925481374,0.9641660868011115,0.014161782385150387,0.14675677223248226,0.9526723266191618,0.8278177334630448,0.46564341156249445,0.15759695582754904,0.623282436112841,0.5623665332091028,-0.611645914915583,0.6350441248166236,0.9816794225572905,0.9760411256491206,0.9803914313107036,0.9797195097984427,0.9807601910496981,0.9803148220401906,-0.9858128487599481,-0.9845759232995918,0.7727196922696785,0.7576641720108127,0.4845204790721756,0.4831619885401645,0.9534931795903976,0.9429254043461633,0.044894421128088474,0.009498560030908433,-0.015982023344366922,0.1695379070238223,0.03642808543891658,0.9864832576643908,0.8107537342664074,0.9870029998320194,-0.9879036480091138,0.06123786874034258,0.026770840209982934,-0.01581718703275697,0.0009967584759355682,0.6090494430314937,0.6107528515842722,-0.6413559438576393,0.7699433072584804,1.0,-0.5325498231579773,-0.9753792294697536,-0.9616658277128483,-0.9412266453181257,-0.05382056357699248,0.143318826351141
Steam_per_Stock,0.04145368249952036,-0.6139318970732113,-0.49943302663628564,-0.4347181465130816,0.47858679047560715,-0.6130298679280964,-0.5244838300435966,-0.1695218440301251,-0.16952184403012482,-0.1695218440301258,-0.46661256220693564,0.13498035845037581,-0.5066006110572818,-0.23870501217258006,-0.19048038404696999,-0.49582601456958914,-0.4693514137646449,0.0437089441628964,-0.17438334756697943,-0.2970114520535224,-0.271594149648028,0.29039129349742304,-0.3037163319767055,-0.5112643692362472,-0.5091215003704337,-0.5670032462532861,-0.568917155062388,-0.4934715477259996,-0.4952142092673378,0.4762701475503293,0.47612855149967126,-0.42954672718853343,-0.4215005975186023,0.04559634429801738,0.04788849906858361,-0.49906899924832304,-0.4943431003497872,-0.29990907085502944,0.3151226079809557,0.0208851627766794,-0.23324740486867124,-0.09383463392501426,-0.5171731385701853,-0.4569798519514089,-0.4868601784792174,0.4784124545396697,0.002352679292972137,0.005239835418790315,-0.1823440269087048,0.00850216240933811,-0.24897902243363992,-0.15721642665253566,0.24026975828282615,-0.3291715800771337,-0.5325498231579773,1.0,0.6120880200640592,0.5814943601522642,0.6390915148034071,0.0414536824995214,-0.1852996156412031
Speed_per_Stock,0.0820952527407215,-0.9932292540982346,-0.9710178203649025,-0.9725352133137776,0.9626383210211806,-0.9930193680322754,-0.9678325773320102,-0.22483771646433803,-0.22483771646433998,-0.22483771646433792,-0.7566562289735541,-0.3742622742542322,-0.9444934355129541,-0.0014811795318879675,-0.19227453600055677,-0.9289602000318801,-0.7949041253766576,-0.3675825351174821,-0.19536485030687525,-0.6153054584635924,-0.5577326244905886,0.6039767134969852,-0.6267540638029162,-0.9609575826015367,-0.9558230117376952,-0.9857158623341532,-0.9856247085962414,-0.9729650603556713,-0.9731584005175832,0.959289535311493,0.9585240214744601,-0.7412503764479695,-0.7268802410378891,-0.38675432960909145,-0.38574134009767924,-0.9342031854520698,-0.9241579859651488,-0.05408205067779112,-0.003191633742969256,0.03220855803362976,-0.17132451844283728,-0.03723677449040794,-0.9663237698724968,-0.7782273723221679,-0.9796693104345467,0.9622564383604424,-0.03892631961567079,-0.015039912716756506,0.00045764106320220557,-0.0005622792716369436,-0.5998427477329553,-0.5902547122103151,0.6214504876657778,-0.8275092164237938,-0.9753792294697536,0.6120880200640592,1.0,0.9888179019261074,0.9810990664315938,0.08209525274072207,-0.1880091605819246
Moisture_per_BW,0.08696868131648537,-0.979652005025106,-0.9599888521057339,-0.9658015828377001,0.9489953594904866,-0.9794637867079282,-0.9671946703998999,-0.2184585210458008,-0.21845852104580296,-0.21845852104580232,-0.7236206348328837,-0.3699720273940566,-0.952628073363675,0.004090510122328108,-0.19801030794913832,-0.9174788012139767,-0.7824504563160485,-0.35509864231068733,-0.2017581263051087,-0.619661149222606,-0.5604247934224231,0.6084027228234521,-0.6310367736807238,-0.9640830961366527,-0.9599434918662122,-0.9788085480656745,-0.9781781651137196,-0.9660256615962084,-0.9661644563729244,0.9482937703276663,0.9475312103131341,-0.7227586110322984,-0.7176557233798506,-0.37272602289047907,-0.37404727480430605,-0.9443447990576237,-0.9351593143726034,-0.010993839621035223,-0.0040573832576558996,0.01295733733423607,-0.07821480241470993,0.0019586663395591377,-0.9633319132604223,-0.760606439100322,-0.972632467687652,0.9508282953626072,-0.05938057239214123,-0.02605183658197078,0.00995551891391612,-0.004952817364953443,-0.594745433791371,-0.5879529401022296,0.615645496305825,-0.838107894283732,-0.9616658277128483,0.5814943601522642,0.9888179019261074,1.0,0.9866860234861954,0.0869686813164863,-0.19363906892640695
Ash_per_BW,0.07285924485259769,-0.9731968044705537,-0.9326488563251202,-0.9437543924471945,0.922356172658527,-0.9728739451817336,-0.9541342827779771,-0.19360678693140557,-0.1936067869314038,-0.19360678693140398,-0.76733079988087,-0.25367211055084804,-0.9446063422775476,0.005670531707826994,-0.21349458283407835,-0.8988333347776132,-0.7815511984678964,-0.2814440068787662,-0.2144447419792094,-0.6280292800539261,-0.5652955222025187,0.6171438023638367,-0.6390212929592778,-0.9523908372152137,-0.9496141181441466,-0.971930977341621,-0.9713067972352124,-0.945098368819169,-0.9461840797773985,0.9224393554031358,0.9224078399935012,-0.7550956886154361,-0.7422483284844253,-0.2738623116955197,-0.28588046775619297,-0.9378590254873399,-0.9300575019169908,-0.013412880244102953,0.0019128835165936025,0.006807660083193429,-0.05170833296516664,-0.026907816174771407,-0.9511287850381904,-0.7877298081605181,-0.9524769395019312,0.9255269372087134,-0.05426602847286047,-0.020730096022062987,-0.0004055093913746848,0.001633190791675493,-0.5518376164030593,-0.5371183668065457,0.5694643493775541,-0.8344822746825167,-0.9412266453181257,0.6390915148034071,0.9810990664315938,0.9866860234861954,1.0,0.07285924485259752,-0.2072728211019693
Transition_Progress,0.9999999999999959,-0.06926080000084411,-0.06272860933195072,-0.06645217354287954,0.05977000784201577,-0.06891113530699168,-0.05397537760523174,1.8972328222152126e-16,1.0021506400858474e-16,2.454971860611351e-16,-0.026091550552415525,-0.04024075684385784,-0.053416991620331596,-0.007651932456623278,-0.19706446199010574,-0.04302849288646988,-0.0245519684443668,-0.043883929527382605,-0.18179007813009693,-0.04389653394623212,-0.1703501143880682,0.04339121791158164,-0.044403335946883206,-0.05429786101868112,-0.05456826726137568,-0.06948485887683283,-0.06968030169113448,-0.06637293598649087,-0.06623380189444072,0.05992263680904675,0.05996666790722993,-0.027644638177998428,-0.029707316282373764,-0.03864057113938808,-0.03744833413786732,-0.05320616303675303,-0.0529871588614225,0.0018884405697077973,-0.0025751045931615836,-0.0025242998154323738,-0.0019614035293587517,0.006272723030353318,-0.05608185232122315,-0.029963800708243508,-0.06734947688604731,0.06001131938524902,-0.2619797808475965,-0.08455935331796871,-0.06338950280345386,-0.07792711297900841,-0.04366662953612881,-0.04032098087874282,0.03705406369063054,-0.09897631936178582,-0.05382056357699248,0.0414536824995214,0.08209525274072207,0.0869686813164863,0.07285924485259752,1.0,-0.1847128553149026
Near_OffSpec,-0.18471285531490192,0.16911944085405498,0.14272208756162325,0.1488169593710937,-0.1413716503994887,0.16878545130197029,0.15423564708161125,0.019809795628716813,0.01980979562871651,0.019809795628716508,0.12495324228274796,-0.04265885273572984,0.16010338915925146,0.016946671450182547,0.8987453788468981,0.09678578611586916,0.10829695140359002,-0.04645341793470482,0.5234243031333591,0.1102980706155377,0.12115392898330125,-0.10865430060357803,0.1119542997501856,0.15506922367324322,0.15739269338350628,0.17096547621149924,0.17300534360258385,0.15085355080958532,0.15345089600955397,-0.1432354950159969,-0.14576633415869042,0.1259261324989081,0.12879674827233467,-0.0367598620175976,-0.031029926787723077,0.1613482089876468,0.1633689973812734,-0.011045954326350827,-0.010328689334348592,0.013994734464642944,-0.010927895344861131,-0.003102260931070236,0.1594634311542231,0.13789454526775075,0.15511021058542698,-0.14610631182474904,0.005288602957873769,-0.0034552850053676787,0.041207178809588976,0.020233686462460165,0.11507369329320735,0.09531783674569827,-0.10941418516866189,0.16127913938328578,0.143318826351141,-0.1852996156412031,-0.1880091605819246,-0.19363906892640695,-0.2072728211019693,-0.1847128553149026,1.0
